3e-09	3e-08	2000	4000	2000	1.5e-12
6	-0.0256335	0.006	0.00600001	1.41212e-08	0.00600001	5.44882e-09
7	-0.034272	0.007	0.00700001	1.40574e-08	0.00700001	5.65234e-09
8	-0.0458217	0.008	0.00800001	1.40049e-08	0.00800001	5.79888e-09
9	-0.0612636	0.009	0.00900001	1.39629e-08	0.00900001	5.91181e-09
10	-0.0819094	0.01	0.01	1.39291e-08	0.01	6.00013e-09
11	-0.109513	0.011	0.011	1.39e-08	0.011	6.0674e-09
12	-0.146419	0.012	0.012	1.38721e-08	0.012	6.11623e-09
13	-0.195762	0.013	0.013	1.38419e-08	0.013	6.14867e-09
14	-0.261734	0.014	0.014	1.38083e-08	0.014	6.16699e-09
15	-0.349938	0.015	0.015	1.37713e-08	0.015	6.17385e-09
16	-0.467867	0.016	0.016	1.37319e-08	0.016	6.17186e-09
17	-0.625538	0.017	0.017	1.36913e-08	0.017	6.16349e-09
18	-0.836344	0.018	0.018	1.36515e-08	0.018	6.1514e-09
19	-1.11819	0.019	0.019	1.36153e-08	0.019	6.13896e-09
20	-1.49502	0.02	0.02	1.36174e-08	0.02	6.16163e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.27939e-08	0.00100001	4.97606e-10
2	-0.008022	0.002	0.00200001	1.25681e-08	0.00200001	1.46107e-09
3	-0.0107254	0.003	0.00300001	1.23871e-08	0.00300001	2.25422e-09
4	-0.0143399	0.004	0.00400001	1.22397e-08	0.00400001	2.91227e-09
5	-0.0191724	0.005	0.00500001	1.21185e-08	0.00500001	3.4476e-09
6	-0.0256335	0.006	0.00600001	1.20182e-08	0.00600001	3.85852e-09
7	-0.034272	0.007	0.00700001	1.19338e-08	0.00700001	4.14537e-09
8	-0.0458217	0.008	0.00800001	1.18616e-08	0.00800001	4.33366e-09
9	-0.0612636	0.009	0.00900001	1.17995e-08	0.00900001	4.45945e-09
10	-0.0819094	0.01	0.01	1.17469e-08	0.01	4.54816e-09
11	-0.109513	0.011	0.011	1.17049e-08	0.011	4.6144e-09
12	-0.146419	0.012	0.012	1.16731e-08	0.012	4.66619e-09
13	-0.195762	0.013	0.013	1.16496e-08	0.013	4.70832e-09
14	-0.261734	0.014	0.014	1.1631e-08	0.014	4.74258e-09
15	-0.349938	0.015	0.015	1.16141e-08	0.015	4.76901e-09
16	-0.467867	0.016	0.016	1.15959e-08	0.016	4.78715e-09
17	-0.625538	0.017	0.017	1.15753e-08	0.017	4.79733e-09
18	-0.836344	0.018	0.018	1.15525e-08	0.018	4.80054e-09
19	-1.11819	0.019	0.019	1.15303e-08	0.019	4.8007e-09
20	-1.49502	0.02	0.02	1.15443e-08	0.02	4.83392e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.31505e-08	0.00100001	1.94902e-10
2	-0.008022	0.002	0.00200001	1.30406e-08	0.00200001	1.20175e-09
3	-0.0107254	0.003	0.00300001	1.29455e-08	0.00300001	2.03389e-09
4	-0.0143399	0.004	0.00400001	1.28607e-08	0.00400001	2.71275e-09
5	-0.0191724	0.005	0.00500001	1.27838e-08	0.00500001	3.2404e-09
6	-0.0256335	0.006	0.00600001	1.27129e-08	0.00600001	3.61474e-09
7	-0.034272	0.007	0.00700001	1.26475e-08	0.00700001	3.86115e-09
8	-0.0458217	0.008	0.00800001	1.25887e-08	0.00800001	4.02683e-09
9	-0.0612636	0.009	0.00900001	1.25388e-08	0.00900001	4.14706e-09
10	-0.0819094	0.01	0.01	1.2499e-08	0.01	4.24006e-09
11	-0.109513	0.011	0.011	1.24684e-08	0.011	4.31342e-09
12	-0.146419	0.012	0.012	1.24439e-08	0.012	4.37092e-09
13	-0.195762	0.013	0.013	1.24217e-08	0.013	4.41474e-09
14	-0.261734	0.014	0.014	1.23987e-08	0.014	4.44591e-09
15	-0.349938	0.015	0.015	1.23729e-08	0.015	4.4655e-09
16	-0.467867	0.016	0.016	1.23436e-08	0.016	4.4747e-09
17	-0.625538	0.017	0.017	1.23115e-08	0.017	4.47544e-09
18	-0.836344	0.018	0.018	1.22801e-08	0.018	4.47229e-09
19	-1.11819	0.019	0.019	1.22784e-08	0.019	4.4945e-09
20	-1.49502	0.02	0.02	1.27122e-08	0.02	4.94906e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.57471e-08	0.00100002	5.678e-12
2	-0.008022	0.002	0.00200001	1.37985e-08	0.00200001	6.1697e-12
3	-0.0107254	0.003	0.00300001	1.25585e-08	0.00300001	2.03446e-10
4	-0.0143399	0.004	0.00400001	1.24748e-08	0.00400001	1.2006e-09
5	-0.0191724	0.005	0.00500001	1.24027e-08	0.00500001	1.90455e-09
6	-0.0256335	0.006	0.00600001	1.23366e-08	0.00600001	2.3451e-09
7	-0.034272	0.007	0.00700001	1.22766e-08	0.00700001	2.60963e-09
8	-0.0458217	0.008	0.00800001	1.22245e-08	0.00800001	2.78364e-09
9	-0.0612636	0.009	0.00900001	1.21825e-08	0.00900001	2.91045e-09
10	-0.0819094	0.01	0.01	1.21505e-08	0.01	3.00685e-09
11	-0.109513	0.011	0.011	1.21266e-08	0.011	3.08043e-09
12	-0.146419	0.012	0.012	1.21071e-08	0.012	3.13689e-09
13	-0.195762	0.013	0.013	1.20884e-08	0.013	3.17916e-09
14	-0.261734	0.014	0.014	1.20678e-08	0.014	3.20874e-09
15	-0.349938	0.015	0.015	1.20437e-08	0.015	3.2268e-09
16	-0.467867	0.016	0.016	1.20156e-08	0.016	3.23463e-09
17	-0.625538	0.017	0.017	1.19845e-08	0.017	3.23421e-09
18	-0.836344	0.018	0.018	1.19522e-08	0.018	3.22803e-09
19	-1.11819	0.019	0.019	1.19236e-08	0.019	3.22206e-09
20	-1.49502	0.02	0.02	1.19273e-08	0.02	3.24521e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.36296e-08	0.00100001	2.73738e-09
2	-0.008022	0.002	0.00200001	1.34589e-08	0.00200001	3.41451e-09
3	-0.0107254	0.003	0.00300001	1.33161e-08	0.00300001	4.00114e-09
4	-0.0143399	0.004	0.00400001	1.31959e-08	0.00400001	4.50509e-09
5	-0.0191724	0.005	0.00500001	1.30941e-08	0.00500001	4.92375e-09
6	-0.0256335	0.006	0.00600001	1.30066e-08	0.00600001	5.24806e-09
7	-0.034272	0.007	0.00700001	1.29298e-08	0.00700001	5.47767e-09
8	-0.0458217	0.008	0.00800001	1.28619e-08	0.00800001	5.63417e-09
9	-0.0612636	0.009	0.00900001	1.28026e-08	0.00900001	5.7442e-09
10	-0.0819094	0.01	0.01	1.27529e-08	0.01	5.82643e-09
11	-0.109513	0.011	0.011	1.27128e-08	0.011	5.8904e-09
12	-0.146419	0.012	0.012	1.26806e-08	0.012	5.94076e-09
13	-0.195762	0.013	0.013	1.26535e-08	0.013	5.97998e-09
14	-0.261734	0.014	0.014	1.26285e-08	0.014	6.0092e-09
15	-0.349938	0.015	0.015	1.26029e-08	0.015	6.02884e-09
16	-0.467867	0.016	0.016	1.25755e-08	0.016	6.03967e-09
17	-0.625538	0.017	0.017	1.2546e-08	0.017	6.04266e-09
18	-0.836344	0.018	0.018	1.25153e-08	0.018	6.03982e-09
19	-1.11819	0.019	0.019	1.24885e-08	0.019	6.03674e-09
20	-1.49502	0.02	0.02	1.25393e-08	0.02	6.10814e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.42658e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.405e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.3872e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.37239e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.35996e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.34942e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.34031e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.33237e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.3255e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.31979e-08	0	0.01
11	-0.109513	0.011	0.011	1.31527e-08	0	0.011
12	-0.146419	0.012	0.012	1.31177e-08	0	0.012
13	-0.195762	0.013	0.013	1.30895e-08	0	0.013
14	-0.261734	0.014	0.014	1.30643e-08	0	0.014
15	-0.349938	0.015	0.015	1.30386e-08	0	0.015
16	-0.467867	0.016	0.016	1.30107e-08	0	0.016
17	-0.625538	0.017	0.017	1.29799e-08	0	0.017
18	-0.836344	0.018	0.018	1.29475e-08	0	0.018
19	-1.11819	0.019	0.019	1.29204e-08	0	0.019
20	-1.49502	0.02	0.02	1.29703e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.48084e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.33748e-08	0.00200001	4.14139e-10
3	-0.0107254	0.003	0.00300001	1.32767e-08	0.00300001	1.68312e-09
4	-0.0143399	0.004	0.00400001	1.31939e-08	0.00400001	2.61779e-09
5	-0.0191724	0.005	0.00500001	1.31224e-08	0.00500001	3.25452e-09
6	-0.0256335	0.006	0.00600001	1.30612e-08	0.00600001	3.64026e-09
7	-0.034272	0.007	0.00700001	1.30099e-08	0.00700001	3.87892e-09
8	-0.0458217	0.008	0.00800001	1.29676e-08	0.00800001	4.04366e-09
9	-0.0612636	0.009	0.00900001	1.29329e-08	0.00900001	4.16426e-09
10	-0.0819094	0.01	0.01	1.2903e-08	0.01	4.2533e-09
11	-0.109513	0.011	0.011	1.28749e-08	0.011	4.31807e-09
12	-0.146419	0.012	0.012	1.28459e-08	0.012	4.3631e-09
13	-0.195762	0.013	0.013	1.28148e-08	0.013	4.39227e-09
14	-0.261734	0.014	0.014	1.27817e-08	0.014	4.40905e-09
15	-0.349938	0.015	0.015	1.27469e-08	0.015	4.41637e-09
16	-0.467867	0.016	0.016	1.27111e-08	0.016	4.41629e-09
17	-0.625538	0.017	0.017	1.26748e-08	0.017	4.41075e-09
18	-0.836344	0.018	0.018	1.26392e-08	0.018	4.40147e-09
19	-1.11819	0.019	0.019	1.26071e-08	0.019	4.39213e-09
20	-1.49502	0.02	0.02	1.26105e-08	0.02	4.41527e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.33344e-08	0.00100001	2.50538e-09
2	-0.008022	0.002	0.00200001	1.31208e-08	0.00200001	3.10937e-09
3	-0.0107254	0.003	0.00300001	1.29477e-08	0.00300001	3.64351e-09
4	-0.0143399	0.004	0.00400001	1.2806e-08	0.00400001	4.11075e-09
5	-0.0191724	0.005	0.00500001	1.2689e-08	0.00500001	4.5073e-09
6	-0.0256335	0.006	0.00600001	1.25916e-08	0.00600001	4.82512e-09
7	-0.034272	0.007	0.00700001	1.25095e-08	0.00700001	5.05947e-09
8	-0.0458217	0.008	0.00800001	1.2439e-08	0.00800001	5.22203e-09
9	-0.0612636	0.009	0.00900001	1.23779e-08	0.00900001	5.33461e-09
10	-0.0819094	0.01	0.01	1.23262e-08	0.01	5.41586e-09
11	-0.109513	0.011	0.011	1.22847e-08	0.011	5.47809e-09
12	-0.146419	0.012	0.012	1.22535e-08	0.012	5.52826e-09
13	-0.195762	0.013	0.013	1.22306e-08	0.013	5.57005e-09
14	-0.261734	0.014	0.014	1.22127e-08	0.014	5.60458e-09
15	-0.349938	0.015	0.015	1.21964e-08	0.015	5.63154e-09
16	-0.467867	0.016	0.016	1.21791e-08	0.016	5.65042e-09
17	-0.625538	0.017	0.017	1.21593e-08	0.017	5.66141e-09
18	-0.836344	0.018	0.018	1.21375e-08	0.018	5.66582e-09
19	-1.11819	0.019	0.019	1.2121e-08	0.019	5.67144e-09
20	-1.49502	0.02	0.02	1.21836e-08	0.02	5.75325e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.34829e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.33737e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.32758e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.31886e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.31101e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.30386e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.29732e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.2915e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.28658e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.28265e-08	0	0.01
11	-0.109513	0.011	0.011	1.27957e-08	0	0.011
12	-0.146419	0.012	0.012	1.27703e-08	0	0.012
13	-0.195762	0.013	0.013	1.27472e-08	0	0.013
14	-0.261734	0.014	0.014	1.27233e-08	0	0.014
15	-0.349938	0.015	0.015	1.26966e-08	0	0.015
16	-0.467867	0.016	0.016	1.26665e-08	0	0.016
17	-0.625538	0.017	0.017	1.26337e-08	0	0.017
18	-0.836344	0.018	0.018	1.2601e-08	0	0.018
19	-1.11819	0.019	0.019	1.25792e-08	0	0.019
20	-1.49502	0.02	0.02	1.27367e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.22056e-08	0.00100001	1.97906e-09
2	-0.008022	0.002	0.00200001	1.20621e-08	0.00200001	2.65735e-09
3	-0.0107254	0.003	0.00300001	1.19411e-08	0.00300001	3.23879e-09
4	-0.0143399	0.004	0.00400001	1.18382e-08	0.00400001	3.73267e-09
5	-0.0191724	0.005	0.00500001	1.17507e-08	0.00500001	4.13874e-09
6	-0.0256335	0.006	0.00600001	1.16749e-08	0.00600001	4.45081e-09
7	-0.034272	0.007	0.00700001	1.1608e-08	0.00700001	4.67157e-09
8	-0.0458217	0.008	0.00800001	1.15482e-08	0.00800001	4.82235e-09
9	-0.0612636	0.009	0.00900001	1.14964e-08	0.00900001	4.92877e-09
10	-0.0819094	0.01	0.01	1.14529e-08	0.01	5.00785e-09
11	-0.109513	0.011	0.011	1.14179e-08	0.011	5.06887e-09
12	-0.146419	0.012	0.012	1.13904e-08	0.012	5.11732e-09
13	-0.195762	0.013	0.013	1.13685e-08	0.013	5.15613e-09
14	-0.261734	0.014	0.014	1.13488e-08	0.014	5.186e-09
15	-0.349938	0.015	0.015	1.13284e-08	0.015	5.20687e-09
16	-0.467867	0.016	0.016	1.13057e-08	0.016	5.21892e-09
17	-0.625538	0.017	0.017	1.12804e-08	0.017	5.22321e-09
18	-0.836344	0.018	0.018	1.12533e-08	0.018	5.22119e-09
19	-1.11819	0.019	0.019	1.12262e-08	0.019	5.21584e-09
20	-1.49502	0.02	0.02	1.12136e-08	0.02	5.22207e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.36659e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.352e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.33978e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.32939e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.32036e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.31237e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.30541e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.29957e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.29494e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.29139e-08	0	0.01
11	-0.109513	0.011	0.011	1.28862e-08	0	0.011
12	-0.146419	0.012	0.012	1.28628e-08	0	0.012
13	-0.195762	0.013	0.013	1.284e-08	0	0.013
14	-0.261734	0.014	0.014	1.28148e-08	0	0.014
15	-0.349938	0.015	0.015	1.2786e-08	0	0.015
16	-0.467867	0.016	0.016	1.27536e-08	0	0.016
17	-0.625538	0.017	0.017	1.27188e-08	0	0.017
18	-0.836344	0.018	0.018	1.26845e-08	0	0.018
19	-1.11819	0.019	0.019	1.26614e-08	0	0.019
20	-1.49502	0.02	0.02	1.27928e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.29565e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.23936e-08	0.00200001	8.06079e-10
3	-0.0107254	0.003	0.00300001	1.22824e-08	0.00300001	1.77659e-09
4	-0.0143399	0.004	0.00400001	1.21876e-08	0.00400001	2.5323e-09
5	-0.0191724	0.005	0.00500001	1.21056e-08	0.00500001	3.08617e-09
6	-0.0256335	0.006	0.00600001	1.20337e-08	0.00600001	3.45146e-09
7	-0.034272	0.007	0.00700001	1.19701e-08	0.00700001	3.68103e-09
8	-0.0458217	0.008	0.00800001	1.19147e-08	0.00800001	3.83407e-09
9	-0.0612636	0.009	0.00900001	1.18685e-08	0.00900001	3.94502e-09
10	-0.0819094	0.01	0.01	1.18314e-08	0.01	4.02878e-09
11	-0.109513	0.011	0.011	1.18019e-08	0.011	4.09259e-09
12	-0.146419	0.012	0.012	1.17775e-08	0.012	4.14144e-09
13	-0.195762	0.013	0.013	1.17551e-08	0.013	4.17782e-09
14	-0.261734	0.014	0.014	1.17317e-08	0.014	4.20287e-09
15	-0.349938	0.015	0.015	1.17056e-08	0.015	4.21741e-09
16	-0.467867	0.016	0.016	1.16768e-08	0.016	4.22305e-09
17	-0.625538	0.017	0.017	1.16459e-08	0.017	4.22183e-09
18	-0.836344	0.018	0.018	1.16146e-08	0.018	4.21567e-09
19	-1.11819	0.019	0.019	1.15841e-08	0.019	4.20706e-09
20	-1.49502	0.02	0.02	1.1559e-08	0.02	4.20095e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.008022	0.002	0.00200002	2.27267e-08	0	0.00200002
2	-0.0107254	0.003	0.00300002	1.70993e-08	0	0.00300002
3	-0.0143399	0.004	0.00400001	1.44987e-08	0.00400001	1.82363e-14
4	-0.0191724	0.005	0.00500001	1.39764e-08	0.00500001	1.08453e-09
5	-0.0256335	0.006	0.00600001	1.39009e-08	0.00600001	1.94982e-09
6	-0.034272	0.007	0.00700001	1.38369e-08	0.00700001	2.38462e-09
7	-0.0458217	0.008	0.00800001	1.37847e-08	0.00800001	2.6396e-09
8	-0.0612636	0.009	0.00900001	1.37433e-08	0.00900001	2.81678e-09
9	-0.0819094	0.01	0.01	1.37107e-08	0.01	2.94489e-09
10	-0.109513	0.011	0.011	1.36837e-08	0.011	3.03703e-09
11	-0.146419	0.012	0.012	1.36591e-08	0.012	3.10381e-09
12	-0.195762	0.013	0.013	1.36335e-08	0.013	3.15124e-09
13	-0.261734	0.014	0.014	1.36051e-08	0.014	3.18273e-09
14	-0.349938	0.015	0.015	1.35731e-08	0.015	3.20087e-09
15	-0.467867	0.016	0.016	1.35381e-08	0.016	3.20811e-09
16	-0.625538	0.017	0.017	1.35011e-08	0.017	3.20713e-09
17	-0.836344	0.018	0.018	1.34645e-08	0.018	3.20121e-09
18	-1.11819	0.019	0.019	1.3435e-08	0.019	3.1977e-09
19	-1.49502	0.02	0.02	1.35002e-08	0.02	3.28532e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.44824e-08	0.00100001	3.97118e-09
2	-0.008022	0.002	0.00200001	1.43301e-08	0.00200001	4.59841e-09
3	-0.0107254	0.003	0.00300001	1.42008e-08	0.00300001	5.14498e-09
4	-0.0143399	0.004	0.00400001	1.40901e-08	0.00400001	5.61251e-09
5	-0.0191724	0.005	0.00500001	1.39936e-08	0.00500001	5.9938e-09
6	-0.0256335	0.006	0.00600001	1.39086e-08	0.00600001	6.28031e-09
7	-0.034272	0.007	0.00700001	1.38339e-08	0.00700001	6.4809e-09
8	-0.0458217	0.008	0.00800001	1.377e-08	0.00800001	6.62339e-09
9	-0.0612636	0.009	0.00900001	1.37176e-08	0.00900001	6.73155e-09
10	-0.0819094	0.01	0.01	1.36757e-08	0.01	6.81787e-09
11	-0.109513	0.011	0.011	1.36419e-08	0.011	6.88711e-09
12	-0.146419	0.012	0.012	1.36132e-08	0.012	6.94112e-09
13	-0.195762	0.013	0.013	1.35855e-08	0.013	6.98069e-09
14	-0.261734	0.014	0.014	1.35558e-08	0.014	7.00644e-09
15	-0.349938	0.015	0.015	1.35227e-08	0.015	7.01975e-09
16	-0.467867	0.016	0.016	1.34861e-08	0.016	7.02253e-09
17	-0.625538	0.017	0.017	1.34474e-08	0.017	7.01746e-09
18	-0.836344	0.018	0.018	1.34089e-08	0.018	7.0079e-09
19	-1.11819	0.019	0.019	1.33763e-08	0.019	7.00008e-09
20	-1.49502	0.02	0.02	1.34254e-08	0.02	7.0706e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.98715e-08	0	0.00100002
2	-0.008022	0.002	0.00200002	1.63793e-08	0.00200002	1.30625e-12
3	-0.0107254	0.003	0.00300001	1.42587e-08	0.00300001	2.32936e-12
4	-0.0143399	0.004	0.00400001	1.29421e-08	0.00400001	1.93683e-10
5	-0.0191724	0.005	0.00500001	1.28237e-08	0.00500001	1.18306e-09
6	-0.0256335	0.006	0.00600001	1.27274e-08	0.00600001	1.86482e-09
7	-0.034272	0.007	0.00700001	1.26446e-08	0.00700001	2.27996e-09
8	-0.0458217	0.008	0.00800001	1.25725e-08	0.00800001	2.5227e-09
9	-0.0612636	0.009	0.00900001	1.251e-08	0.00900001	2.67687e-09
10	-0.0819094	0.01	0.01	1.2458e-08	0.01	2.78316e-09
11	-0.109513	0.011	0.011	1.24171e-08	0.011	2.85992e-09
12	-0.146419	0.012	0.012	1.23861e-08	0.012	2.91821e-09
13	-0.195762	0.013	0.013	1.23621e-08	0.013	2.96436e-09
14	-0.261734	0.014	0.014	1.23413e-08	0.014	3.00053e-09
15	-0.349938	0.015	0.015	1.23208e-08	0.015	3.02714e-09
16	-0.467867	0.016	0.016	1.22984e-08	0.016	3.04441e-09
17	-0.625538	0.017	0.017	1.22735e-08	0.017	3.05315e-09
18	-0.836344	0.018	0.018	1.22472e-08	0.018	3.05546e-09
19	-1.11819	0.019	0.019	1.22301e-08	0.019	3.06251e-09
20	-1.49502	0.02	0.02	1.23629e-08	0.02	3.2162e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.24043e-08	0.00100001	2.28309e-09
2	-0.008022	0.002	0.00200001	1.22953e-08	0.00200001	2.89356e-09
3	-0.0107254	0.003	0.00300001	1.21994e-08	0.00300001	3.42543e-09
4	-0.0143399	0.004	0.00400001	1.21152e-08	0.00400001	3.88296e-09
5	-0.0191724	0.005	0.00500001	1.20405e-08	0.00500001	4.26148e-09
6	-0.0256335	0.006	0.00600001	1.1973e-08	0.00600001	4.55304e-09
7	-0.034272	0.007	0.00700001	1.19111e-08	0.00700001	4.76112e-09
8	-0.0458217	0.008	0.00800001	1.18544e-08	0.00800001	4.90607e-09
9	-0.0612636	0.009	0.00900001	1.18053e-08	0.00900001	5.0117e-09
10	-0.0819094	0.01	0.01	1.17658e-08	0.01	5.09408e-09
11	-0.109513	0.011	0.011	1.17356e-08	0.011	5.1608e-09
12	-0.146419	0.012	0.012	1.17123e-08	0.012	5.21477e-09
13	-0.195762	0.013	0.013	1.16926e-08	0.013	5.25738e-09
14	-0.261734	0.014	0.014	1.16731e-08	0.014	5.28885e-09
15	-0.349938	0.015	0.015	1.16512e-08	0.015	5.30951e-09
16	-0.467867	0.016	0.016	1.16259e-08	0.016	5.32009e-09
17	-0.625538	0.017	0.017	1.1597e-08	0.017	5.3219e-09
18	-0.836344	0.018	0.018	1.15662e-08	0.018	5.31739e-09
19	-1.11819	0.019	0.019	1.1537e-08	0.019	5.31046e-09
20	-1.49502	0.02	0.02	1.15387e-08	0.02	5.33158e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.37944e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.36666e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.35587e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.34664e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.33871e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.33194e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.32631e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.3217e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.31789e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.3145e-08	0	0.01
11	-0.109513	0.011	0.011	1.31121e-08	0	0.011
12	-0.146419	0.012	0.012	1.30776e-08	0	0.012
13	-0.195762	0.013	0.013	1.30409e-08	0	0.013
14	-0.261734	0.014	0.014	1.3002e-08	0	0.014
15	-0.349938	0.015	0.015	1.29616e-08	0	0.015
16	-0.467867	0.016	0.016	1.29204e-08	0	0.016
17	-0.625538	0.017	0.017	1.28792e-08	0	0.017
18	-0.836344	0.018	0.018	1.28394e-08	0	0.018
19	-1.11819	0.019	0.019	1.2805e-08	0	0.019
20	-1.49502	0.02	0.02	1.28283e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.27165e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.25963e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.24935e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.24047e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.23263e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.22565e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.21949e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.21426e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.21009e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.20689e-08	0	0.01
11	-0.109513	0.011	0.011	1.20446e-08	0	0.011
12	-0.146419	0.012	0.012	1.20245e-08	0	0.012
13	-0.195762	0.013	0.013	1.20051e-08	0	0.013
14	-0.261734	0.014	0.014	1.19839e-08	0	0.014
15	-0.349938	0.015	0.015	1.19594e-08	0	0.015
16	-0.467867	0.016	0.016	1.19313e-08	0	0.016
17	-0.625538	0.017	0.017	1.19008e-08	0	0.017
18	-0.836344	0.018	0.018	1.18713e-08	0	0.018
19	-1.11819	0.019	0.019	1.18586e-08	0	0.019
20	-1.49502	0.02	0.02	1.21486e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.38454e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.27054e-08	0.00200001	3.39798e-10
3	-0.0107254	0.003	0.00300001	1.25928e-08	0.00300001	1.39665e-09
4	-0.0143399	0.004	0.00400001	1.2496e-08	0.00400001	2.24047e-09
5	-0.0191724	0.005	0.00500001	1.24115e-08	0.00500001	2.90223e-09
6	-0.0256335	0.006	0.00600001	1.23377e-08	0.00600001	3.38993e-09
7	-0.034272	0.007	0.00700001	1.22717e-08	0.00700001	3.71543e-09
8	-0.0458217	0.008	0.00800001	1.22122e-08	0.00800001	3.92431e-09
9	-0.0612636	0.009	0.00900001	1.2159e-08	0.00900001	4.06449e-09
10	-0.0819094	0.01	0.01	1.21138e-08	0.01	4.16516e-09
11	-0.109513	0.011	0.011	1.20777e-08	0.011	4.24089e-09
12	-0.146419	0.012	0.012	1.20499e-08	0.012	4.29956e-09
13	-0.195762	0.013	0.013	1.20279e-08	0.013	4.34599e-09
14	-0.261734	0.014	0.014	1.20088e-08	0.014	4.38227e-09
15	-0.349938	0.015	0.015	1.19895e-08	0.015	4.40889e-09
16	-0.467867	0.016	0.016	1.19681e-08	0.016	4.4262e-09
17	-0.625538	0.017	0.017	1.19442e-08	0.017	4.43497e-09
